 energy shell parameters
             Nshells                80
              kstart      43.770000000
                kend    1660.000000000
               Npmax                20
 isotropic coordinates
    i    j                 x                 y                 z
   11    1   0.546296447E+02   0.238624697E+03   0.418879020E+02
   11    2   0.710605829E+02   0.168989919E+03   0.167551608E+03
   11    3   0.189519517E+03   0.998585304E+02   0.125663706E+03
   11    4   0.173098446E+03   0.173098446E+03  -0.418879020E+02
   11    5   0.174024475E+03   0.156134036E+03  -0.837758041E+02
   11    6   0.108831181E+03   0.772761681E+02  -0.209439510E+03
   11    7  -0.106417719E+03   0.149273132E+03  -0.167551608E+03
   11    8  -0.111838686E+03   0.217757325E+03  -0.418879020E+02
   11    9  -0.198290839E+03   0.143550992E+03   0.418879020E+02
   11   10  -0.852528714E+02   0.102702385E+03   0.209439510E+03
   11   11  -0.634009665E+02  -0.117457011E+03   0.209439510E+03
   11   12   0.106417719E+03  -0.149273132E+03   0.167551608E+03
   11   13   0.114285116E+03  -0.216483386E+03   0.418879020E+02
   11   14   0.198290839E+03  -0.143550992E+03  -0.418879020E+02
   11   15   0.852528714E+02  -0.102702385E+03  -0.209439510E+03
   11   16  -0.713011847E+02  -0.168888543E+03  -0.167551608E+03
   11   17  -0.210898830E+03  -0.375640396E+02  -0.125663706E+03
   11   18  -0.242992105E+03  -0.296813257E+02   0.418879020E+02
   11   19  -0.174024475E+03  -0.156134036E+03   0.837758041E+02
   11   20  -0.357826650E+02  -0.242168836E+03  -0.418879020E+02
   11   21   0.546296447E+02  -0.238624697E+03  -0.418879020E+02
   11   22   0.710605829E+02  -0.168989919E+03  -0.167551608E+03
   11   23   0.189519517E+03  -0.998585304E+02  -0.125663706E+03
   11   24   0.173098446E+03  -0.173098446E+03   0.418879020E+02
   11   25   0.174024475E+03  -0.156134036E+03   0.837758041E+02
   11   26   0.108831181E+03  -0.772761681E+02   0.209439510E+03
   11   27  -0.106417719E+03  -0.149273132E+03   0.167551608E+03
   11   28  -0.111838686E+03  -0.217757325E+03   0.418879020E+02
   11   29  -0.198290839E+03  -0.143550992E+03  -0.418879020E+02
   11   30  -0.852528714E+02  -0.102702385E+03  -0.209439510E+03
   11   31  -0.634009665E+02   0.117457011E+03  -0.209439510E+03
   11   32   0.106417719E+03   0.149273132E+03  -0.167551608E+03
   11   33   0.114285116E+03   0.216483386E+03  -0.418879020E+02
   11   34   0.198290839E+03   0.143550992E+03   0.418879020E+02
   11   35   0.852528714E+02   0.102702385E+03   0.209439510E+03
   11   36  -0.713011847E+02   0.168888543E+03   0.167551608E+03
   11   37  -0.210898830E+03   0.375640396E+02   0.125663706E+03
   11   38  -0.242992105E+03   0.296813257E+02  -0.418879020E+02
   11   39  -0.174024475E+03   0.156134036E+03  -0.837758041E+02
   11   40  -0.357826650E+02   0.242168836E+03   0.418879020E+02
   12    1   0.231605376E+03   0.107712109E+03   0.837758041E+02
   12    2   0.254837164E+03  -0.745973036E+02   0.418879020E+02
   12    3   0.207619218E+03  -0.115603752E+03  -0.125663706E+03
   12    4   0.151078818E+03   0.146160813E+03  -0.167551608E+03
   12    5   0.163632955E+03   0.209119568E+03  -0.418879020E+02
   12    6  -0.187758805E+03   0.187758805E+03  -0.418879020E+02
   12    7  -0.580546210E+02   0.230433565E+03   0.125663706E+03
   12    8   0.127211408E+03   0.110515535E+03   0.209439510E+03
   12    9   0.334296857E+02  -0.893214534E+02   0.251327412E+03
   12   10   0.149805849E+03  -0.184467272E+03   0.125663706E+03
   12   11   0.131166494E+02  -0.265206884E+03   0.418879020E+02
   12   12   0.112216478E+03  -0.209469399E+03  -0.125663706E+03
   12   13  -0.909217938E+02  -0.141879009E+03  -0.209439510E+03
   12   14  -0.334296857E+02   0.893214534E+02  -0.251327412E+03
   12   15  -0.149805849E+03   0.184467272E+03  -0.125663706E+03
   12   16  -0.254837164E+03   0.745973036E+02  -0.418879020E+02
   12   17  -0.207619218E+03   0.115603752E+03   0.125663706E+03
   12   18  -0.151078818E+03  -0.146160813E+03   0.167551608E+03
   12   19  -0.168846265E+03  -0.204933347E+03   0.418879020E+02
   12   20  -0.227932254E+03  -0.115281552E+03  -0.837758041E+02
   12   21   0.231605376E+03  -0.107712109E+03  -0.837758041E+02
   12   22   0.254837164E+03   0.745973036E+02  -0.418879020E+02
   12   23   0.207619218E+03   0.115603752E+03   0.125663706E+03
   12   24   0.151078818E+03  -0.146160813E+03   0.167551608E+03
   12   25   0.163632955E+03  -0.209119568E+03   0.418879020E+02
   12   26  -0.187758805E+03  -0.187758805E+03   0.418879020E+02
   12   27  -0.580546210E+02  -0.230433565E+03  -0.125663706E+03
   12   28   0.127211408E+03  -0.110515535E+03  -0.209439510E+03
   12   29   0.334296857E+02   0.893214534E+02  -0.251327412E+03
   12   30   0.149805849E+03   0.184467272E+03  -0.125663706E+03
   12   31   0.131166494E+02   0.265206884E+03  -0.418879020E+02
   12   32   0.112216478E+03   0.209469399E+03   0.125663706E+03
   12   33  -0.909217938E+02   0.141879009E+03   0.209439510E+03
   12   34  -0.334296857E+02  -0.893214534E+02   0.251327412E+03
   12   35  -0.149805849E+03  -0.184467272E+03   0.125663706E+03
   12   36  -0.254837164E+03  -0.745973036E+02   0.418879020E+02
   12   37  -0.207619218E+03  -0.115603752E+03  -0.125663706E+03
   12   38  -0.151078818E+03   0.146160813E+03  -0.167551608E+03
   12   39  -0.168846265E+03   0.204933347E+03  -0.418879020E+02
   12   40  -0.227932254E+03   0.115281552E+03   0.837758041E+02
   13    1  -0.251069446E+03  -0.696548852E+02  -0.125663706E+03
   13    2  -0.273935808E+03  -0.829675463E+02   0.418879020E+02
   13    3  -0.228178011E+03   0.125787382E+03   0.125663706E+03
   13    4  -0.163983198E+03   0.234593161E+03  -0.418879020E+02
   13    5  -0.205530720E+03   0.115596794E+03  -0.167551608E+03
   13    6   0.109979220E+03   0.917504217E+02  -0.251327412E+03
   13    7   0.620723086E+02  -0.129075936E+03  -0.251327412E+03
   13    8  -0.111105213E+03  -0.207993094E+03  -0.167551608E+03
   13    9  -0.343944245E+02  -0.284150425E+03   0.418879020E+02
   13   10  -0.143512641E+03  -0.217466760E+03   0.125663706E+03
   13   11  -0.125737996E+02  -0.142672591E+03   0.251327412E+03
   13   12  -0.620723086E+02   0.129075936E+03   0.251327412E+03
   13   13   0.973788101E+02   0.214762341E+03   0.167551608E+03
   13   14   0.343944245E+02   0.284150425E+03  -0.418879020E+02
   13   15   0.143512641E+03   0.217466760E+03  -0.125663706E+03
   13   16   0.279124277E+03   0.633567550E+02  -0.418879020E+02
   13   17   0.228178011E+03  -0.125787382E+03  -0.125663706E+03
   13   18   0.161386926E+03  -0.236386761E+03   0.418879020E+02
   13   19   0.205530720E+03  -0.115596794E+03   0.167551608E+03
   13   20   0.251069446E+03   0.696548852E+02   0.125663706E+03
   13   21  -0.251069446E+03   0.696548852E+02   0.125663706E+03
   13   22  -0.273935808E+03   0.829675463E+02  -0.418879020E+02
   13   23  -0.228178011E+03  -0.125787382E+03  -0.125663706E+03
   13   24  -0.163983198E+03  -0.234593161E+03   0.418879020E+02
   13   25  -0.205530720E+03  -0.115596794E+03   0.167551608E+03
   13   26   0.109979220E+03  -0.917504217E+02   0.251327412E+03
   13   27   0.620723086E+02   0.129075936E+03   0.251327412E+03
   13   28  -0.111105213E+03   0.207993094E+03   0.167551608E+03
   13   29  -0.343944245E+02   0.284150425E+03  -0.418879020E+02
   13   30  -0.143512641E+03   0.217466760E+03  -0.125663706E+03
   13   31  -0.125737996E+02   0.142672591E+03  -0.251327412E+03
   13   32  -0.620723086E+02  -0.129075936E+03  -0.251327412E+03
   13   33   0.973788101E+02  -0.214762341E+03  -0.167551608E+03
   13   34   0.343944245E+02  -0.284150425E+03   0.418879020E+02
   13   35   0.143512641E+03  -0.217466760E+03   0.125663706E+03
   13   36   0.279124277E+03  -0.633567550E+02   0.418879020E+02
   13   37   0.228178011E+03   0.125787382E+03   0.125663706E+03
   13   38   0.161386926E+03   0.236386761E+03  -0.418879020E+02
   13   39   0.205530720E+03   0.115596794E+03  -0.167551608E+03
   13   40   0.251069446E+03  -0.696548852E+02  -0.125663706E+03
   14    1   0.200269500E+03  -0.232532536E+03  -0.418879020E+02
   14    2   0.251765582E+03  -0.668909504E+02  -0.167551608E+03
   14    3   0.284377167E+03   0.115364118E+03  -0.418879020E+02
   14    4   0.264000683E+03   0.102206268E+03   0.125663706E+03
   14    5   0.238412642E+03  -0.152649580E+03   0.125663706E+03
   14    6   0.156544644E+02  -0.180342227E+03   0.251327412E+03
   14    7  -0.121714727E+03  -0.272214968E+03   0.837758041E+02
   14    8  -0.769896114E+01  -0.306789796E+03  -0.418879020E+02
   14    9  -0.144342480E+03  -0.176731970E+03  -0.209439510E+03
   14   10   0.578498844E+02  -0.813143248E+02  -0.293215314E+03
   14   11  -0.156544644E+02   0.180342227E+03  -0.251327412E+03
   14   12   0.141471371E+03   0.262490600E+03  -0.837758041E+02
   14   13   0.626759498E+02   0.300418006E+03   0.418879020E+02
   14   14   0.144342480E+03   0.176731970E+03   0.209439510E+03
   14   15  -0.943853241E+02   0.324043071E+02   0.293215314E+03
   14   16  -0.240647258E+03   0.997457018E+02   0.167551608E+03
   14   17  -0.280117891E+03  -0.125352383E+03   0.418879020E+02
   14   18  -0.264000683E+03  -0.102206268E+03  -0.125663706E+03
   14   19  -0.214569046E+03   0.184668911E+03  -0.125663706E+03
   14   20  -0.200269500E+03   0.232532536E+03   0.418879020E+02
   14   21   0.200269500E+03   0.232532536E+03   0.418879020E+02
   14   22   0.251765582E+03   0.668909504E+02   0.167551608E+03
   14   23   0.284377167E+03  -0.115364118E+03   0.418879020E+02
   14   24   0.264000683E+03  -0.102206268E+03  -0.125663706E+03
   14   25   0.238412642E+03   0.152649580E+03  -0.125663706E+03
   14   26   0.156544644E+02   0.180342227E+03  -0.251327412E+03
   14   27  -0.121714727E+03   0.272214968E+03  -0.837758041E+02
   14   28  -0.769896114E+01   0.306789796E+03   0.418879020E+02
   14   29  -0.144342480E+03   0.176731970E+03   0.209439510E+03
   14   30   0.578498844E+02   0.813143248E+02   0.293215314E+03
   14   31  -0.156544644E+02  -0.180342227E+03   0.251327412E+03
   14   32   0.141471371E+03  -0.262490600E+03   0.837758041E+02
   14   33   0.626759498E+02  -0.300418006E+03  -0.418879020E+02
   14   34   0.144342480E+03  -0.176731970E+03  -0.209439510E+03
   14   35  -0.943853241E+02  -0.324043071E+02  -0.293215314E+03
   14   36  -0.240647258E+03  -0.997457018E+02  -0.167551608E+03
   14   37  -0.280117891E+03   0.125352383E+03  -0.418879020E+02
   14   38  -0.264000683E+03   0.102206268E+03   0.125663706E+03
   14   39  -0.214569046E+03  -0.184668911E+03   0.125663706E+03
   14   40  -0.200269500E+03  -0.232532536E+03  -0.418879020E+02
   15    1   0.322733905E+03  -0.558032293E+02   0.418879020E+02
   15    2   0.280259432E+03   0.121198408E+03   0.125663706E+03
   15    3   0.140710146E+03   0.570193364E+02   0.293215314E+03
   15    4   0.629969074E+02  -0.204674600E+03   0.251327412E+03
   15    5   0.199935958E+03  -0.249064245E+03   0.837758041E+02
   15    6   0.818233500E+02  -0.317137373E+03  -0.418879020E+02
   15    7   0.118890262E+03  -0.178116276E+03  -0.251327412E+03
   15    8   0.283496544E+03  -0.241233986E+02  -0.167551608E+03
   15    9   0.168049493E+03   0.192146376E+03  -0.209439510E+03
   15   10   0.171762737E+03   0.278870465E+03   0.418879020E+02
   15   11  -0.818233500E+02   0.317137373E+03   0.418879020E+02
   15   12  -0.879742614E+02   0.195245567E+03   0.251327412E+03
   15   13  -0.283496544E+03   0.241233986E+02   0.167551608E+03
   15   14  -0.168049493E+03  -0.192146376E+03   0.209439510E+03
   15   15  -0.171762737E+03  -0.278870465E+03  -0.418879020E+02
   15   16  -0.280259432E+03  -0.121198408E+03  -0.125663706E+03
   15   17  -0.109661391E+03  -0.104999663E+03  -0.293215314E+03
   15   18  -0.127826888E+03   0.171815567E+03  -0.251327412E+03
   15   19  -0.199935958E+03   0.249064245E+03  -0.837758041E+02
   15   20  -0.322733905E+03   0.558032293E+02  -0.418879020E+02
   15   21   0.322733905E+03   0.558032293E+02  -0.418879020E+02
   15   22   0.280259432E+03  -0.121198408E+03  -0.125663706E+03
   15   23   0.140710146E+03  -0.570193364E+02  -0.293215314E+03
   15   24   0.629969074E+02   0.204674600E+03  -0.251327412E+03
   15   25   0.199935958E+03   0.249064245E+03  -0.837758041E+02
   15   26   0.818233500E+02   0.317137373E+03   0.418879020E+02
   15   27   0.118890262E+03   0.178116276E+03   0.251327412E+03
   15   28   0.283496544E+03   0.241233986E+02   0.167551608E+03
   15   29   0.168049493E+03  -0.192146376E+03   0.209439510E+03
   15   30   0.171762737E+03  -0.278870465E+03  -0.418879020E+02
   15   31  -0.818233500E+02  -0.317137373E+03  -0.418879020E+02
   15   32  -0.879742614E+02  -0.195245567E+03  -0.251327412E+03
   15   33  -0.283496544E+03  -0.241233986E+02  -0.167551608E+03
   15   34  -0.168049493E+03   0.192146376E+03  -0.209439510E+03
   15   35  -0.171762737E+03   0.278870465E+03   0.418879020E+02
   15   36  -0.280259432E+03   0.121198408E+03   0.125663706E+03
   15   37  -0.109661391E+03   0.104999663E+03   0.293215314E+03
   15   38  -0.127826888E+03  -0.171815567E+03   0.251327412E+03
   15   39  -0.199935958E+03  -0.249064245E+03   0.837758041E+02
   15   40  -0.322733905E+03  -0.558032293E+02   0.418879020E+02
   16    1  -0.327778885E+03  -0.117308173E+03  -0.418879020E+02
   16    2  -0.325749984E+03   0.122829770E+03   0.418879020E+02
   16    3  -0.220915847E+03   0.241577363E+03  -0.125663706E+03
   16    4  -0.120805368E+03   0.149618327E+03  -0.293215314E+03
   16    5  -0.202599920E+03  -0.195046572E+03  -0.209439510E+03
   16    6  -0.833690548E+02  -0.296531382E+03  -0.167551608E+03
   16    7  -0.623714701E+01  -0.348082322E+03   0.418879020E+02
   16    8  -0.227939772E+03  -0.234961474E+03   0.125663706E+03
   16    9  -0.129387212E+03  -0.142262187E+03   0.293215314E+03
   16   10  -0.202220152E+03   0.195440279E+03   0.209439510E+03
   16   11   0.295917420E+01   0.308013803E+03   0.167551608E+03
   16   12   0.408985026E+02   0.345727519E+03  -0.418879020E+02
   16   13   0.227939772E+03   0.234961474E+03  -0.125663706E+03
   16   14   0.181910802E+03   0.623541545E+02  -0.293215314E+03
   16   15   0.229899012E+03  -0.161976347E+03  -0.209439510E+03
   16   16   0.325749984E+03  -0.122829770E+03  -0.418879020E+02
   16   17   0.220915847E+03  -0.241577363E+03   0.125663706E+03
   16   18   0.180457497E+03  -0.664429992E+02   0.293215314E+03
   16   19   0.234420607E+03   0.155360457E+03   0.209439510E+03
   16   20   0.329262667E+03   0.113076528E+03   0.418879020E+02
   16   21  -0.327778885E+03   0.117308173E+03   0.418879020E+02
   16   22  -0.325749984E+03  -0.122829770E+03  -0.418879020E+02
   16   23  -0.220915847E+03  -0.241577363E+03   0.125663706E+03
   16   24  -0.120805368E+03  -0.149618327E+03   0.293215314E+03
   16   25  -0.202599920E+03   0.195046572E+03   0.209439510E+03
   16   26  -0.833690548E+02   0.296531382E+03   0.167551608E+03
   16   27  -0.623714701E+01   0.348082322E+03  -0.418879020E+02
   16   28  -0.227939772E+03   0.234961474E+03  -0.125663706E+03
   16   29  -0.129387212E+03   0.142262187E+03  -0.293215314E+03
   16   30  -0.202220152E+03  -0.195440279E+03  -0.209439510E+03
   16   31   0.295917420E+01  -0.308013803E+03  -0.167551608E+03
   16   32   0.408985026E+02  -0.345727519E+03   0.418879020E+02
   16   33   0.227939772E+03  -0.234961474E+03   0.125663706E+03
   16   34   0.181910802E+03  -0.623541545E+02   0.293215314E+03
   16   35   0.229899012E+03   0.161976347E+03   0.209439510E+03
   16   36   0.325749984E+03   0.122829770E+03   0.418879020E+02
   16   37   0.220915847E+03   0.241577363E+03  -0.125663706E+03
   16   38   0.180457497E+03   0.664429992E+02  -0.293215314E+03
   16   39   0.234420607E+03  -0.155360457E+03  -0.209439510E+03
   16   40   0.329262667E+03  -0.113076528E+03  -0.418879020E+02
   17    1   0.280101480E+03   0.176608495E+03   0.167551608E+03
   17    2   0.115191638E+03   0.350281646E+03   0.418879020E+02
   17    3  -0.126094063E+03   0.325622268E+03   0.125663706E+03
   17    4  -0.195449169E+03   0.116384461E+03   0.293215314E+03
   17    5   0.140735649E+03   0.749683421E+02   0.335103216E+03
   17    6   0.161774322E+03  -0.219964864E+03   0.251327412E+03
   17    7   0.286839549E+03  -0.231709771E+03   0.418879020E+02
   17    8   0.260735829E+03   0.260735829E+03  -0.418879020E+02
   17    9   0.261295537E+03   0.159939597E+03  -0.209439510E+03
   17   10   0.156463529E+03   0.291833109E+03  -0.167551608E+03
   17   11  -0.161774322E+03   0.219964864E+03  -0.251327412E+03
   17   12  -0.286839549E+03   0.231709771E+03  -0.418879020E+02
   17   13  -0.260735829E+03  -0.260735829E+03   0.418879020E+02
   17   14  -0.261295537E+03  -0.159939597E+03   0.209439510E+03
   17   15  -0.103568927E+03  -0.314516895E+03   0.167551608E+03
   17   16  -0.115191638E+03  -0.350281646E+03  -0.418879020E+02
   17   17   0.126094063E+03  -0.325622268E+03  -0.125663706E+03
   17   18   0.110306996E+03  -0.198942422E+03  -0.293215314E+03
   17   19  -0.156146438E+03  -0.323274700E+02  -0.335103216E+03
   17   20  -0.280101480E+03  -0.176608495E+03  -0.167551608E+03
   17   21   0.280101480E+03  -0.176608495E+03  -0.167551608E+03
   17   22   0.115191638E+03  -0.350281646E+03  -0.418879020E+02
   17   23  -0.126094063E+03  -0.325622268E+03  -0.125663706E+03
   17   24  -0.195449169E+03  -0.116384461E+03  -0.293215314E+03
   17   25   0.140735649E+03  -0.749683421E+02  -0.335103216E+03
   17   26   0.161774322E+03   0.219964864E+03  -0.251327412E+03
   17   27   0.286839549E+03   0.231709771E+03  -0.418879020E+02
   17   28   0.260735829E+03  -0.260735829E+03   0.418879020E+02
   17   29   0.261295537E+03  -0.159939597E+03   0.209439510E+03
   17   30   0.156463529E+03  -0.291833109E+03   0.167551608E+03
   17   31  -0.161774322E+03  -0.219964864E+03   0.251327412E+03
   17   32  -0.286839549E+03  -0.231709771E+03   0.418879020E+02
   17   33  -0.260735829E+03   0.260735829E+03  -0.418879020E+02
   17   34  -0.261295537E+03   0.159939597E+03  -0.209439510E+03
   17   35  -0.103568927E+03   0.314516895E+03  -0.167551608E+03
   17   36  -0.115191638E+03   0.350281646E+03   0.418879020E+02
   17   37   0.126094063E+03   0.325622268E+03   0.125663706E+03
   17   38   0.110306996E+03   0.198942422E+03   0.293215314E+03
   17   39  -0.156146438E+03   0.323274700E+02   0.335103216E+03
   17   40  -0.280101480E+03   0.176608495E+03   0.167551608E+03
   18    1   0.344039867E+03  -0.829892700E+02  -0.167551608E+03
   18    2   0.203171228E+03   0.161463375E+03  -0.293215314E+03
   18    3   0.152733845E+03   0.350682445E+03  -0.837758041E+02
   18    4   0.277249949E+03   0.263511424E+03   0.837758041E+02
   18    5   0.382301628E+03   0.122991827E+02   0.837758041E+02
   18    6   0.244720443E+03  -0.173984559E+03   0.251327412E+03
   18    7   0.124078425E+03  -0.361815352E+03   0.837758041E+02
   18    8   0.185461202E+03  -0.301421285E+03  -0.167551608E+03
   18    9  -0.534144218E+02  -0.253960369E+03  -0.293215314E+03
   18   10  -0.424690277E+02   0.969446667E+02  -0.376991118E+03
   18   11  -0.244720443E+03   0.173984559E+03  -0.251327412E+03
   18   12  -0.124078425E+03   0.361815352E+03  -0.837758041E+02
